Field_Id,Area,Subregion_3.0,Subregion_1.0,Subregion_4.0,Subregion_2.0,Subregion_5.0,Subregion_6.0,Subregion_0.0,Subregion_7.0,lat,lon,Area_0,Area_1,Area_2,Area_3,Area_4,distance_0,distance_1,distance_2,distance_3,distance_4,Cotton,Dates,Grass,Lucern,Maize,Pecan,Vacant,Vineyard,"Vineyard & Pecan (""Intercrop"")"
3256,1.38448,1,0,0,0,0,0,0,0,21.976570876056496,-28.837282582288484,3.18545,1.34717,0.484779,2.76989,5.46919,183.61588609412482,200.70776954022585,229.48976065851878,235.2854866728144,261.8458880918916,0,0,0,0,1,0,0,4,0
3257,1.34717,1,0,0,0,0,0,0,0,21.974845854120368,-28.83826981688349,2.76989,0.665924,5.46919,1.4151,0.484779,138.04969927577392,141.1698414923042,153.0868402332035,153.7912270203731,195.81985671343844,0,0,0,0,0,0,0,5,0
3258,0.665924,1,0,0,0,0,0,0,0,21.97340855450776,-28.838106737854353,1.4151,2.76989,1.34717,0.239531,0.484779,59.871817069293655,125.88961043009309,141.1698414923042,195.26369998928004,195.54088141517738,0,0,0,0,0,0,0,5,0
3259,0.239531,1,0,0,0,0,0,0,0,21.972170651672503,-28.836725506924605,2.00115,0.337989,1.4151,0.665924,2.76989,143.50160381483437,155.91960160188418,158.7230455304974,195.26369998928004,200.18790879881155,0,0,0,0,0,0,0,5,0
3260,2.76989,1,0,0,0,0,0,0,0,21.97415796797064,-28.837184346781097,0.484779,1.4151,0.665924,1.34717,0.337989,72.25299693198939,78.66791569503633,125.88961043009309,138.04969927577392,157.72341950005128,0,0,0,0,0,0,0,5,0
3261,1.4151,1,0,0,0,0,0,0,0,21.973482527555035,-28.837572211163746,0.665924,2.76989,0.484779,1.34717,0.239531,59.871817069293655,78.66791569503633,141.54993005239615,153.7912270203731,158.7230455304974,0,0,0,0,0,0,0,5,0
3262,5.46919,1,0,0,0,0,0,0,0,21.97559906352296,-28.83947815904307,1.34717,3.18545,0.570439,1.46501,0.353378,153.0868402332035,169.6420991183716,179.9824531413284,185.03734669045048,205.1874218719182,0,0,0,0,1,0,1,3,0
3264,3.0846,1,0,0,0,0,0,0,0,21.979261689784636,-28.83566249925811,3.27212,3.19744,1.38448,1.96457,3.18545,238.85943591127037,250.06835099343633,318.04152306879945,406.14366793152345,407.6297947898037,0,0,0,2,2,0,0,1,0
3265,3.27212,1,0,0,0,0,0,0,0,21.978093513703605,-28.833773803338126,3.29471,3.0846,2.29805,1.96457,3.46134,222.03216957530861,238.85943591127037,244.38245067738458,309.71198714570676,384.30928458045634,1,0,0,1,0,0,0,3,0
3267,1.96457,1,0,0,0,0,0,0,0,21.975184515603186,-28.834898048425085,3.46134,0.337989,0.484779,0.989947,2.29805,152.97829846280413,201.1883698402991,201.35722987730304,246.03643260963406,254.404865247515,0,0,0,0,0,0,0,5,0
3268,4.74617,1,0,0,0,0,0,0,0,21.880988854802748,-28.806643927666098,2.6761,3.86714,1.33215,2.54073,4.14112,218.45245368436557,244.96412315201692,267.23896855167925,272.7931716394121,335.83166756294065,0,0,0,2,0,0,1,2,0
3272,0.376312,1,0,0,0,0,0,0,0,21.996016821730045,-28.89871593825736,2.5824,0.720617,3.755,7.6676,1.87041,108.51104557645348,190.21006590102985,319.6351930373273,328.59923571940226,371.83230729355324,2,0,0,2,0,0,0,1,0
3273,0.533988,0,1,0,0,0,0,0,0,22.000067421760054,-28.88973174072375,0.474469,11.7233,0.457907,12.0,1.10064,164.18587021590147,191.41119776208092,317.14474463202265,367.7962284495577,420.08664468457783,0,0,0,0,0,0,1,4,0
3274,7.8436,0,0,0,0,0,0,0,1,21.391831784656624,-28.428227434459703,0.950985,6.11239,3.21052,0.710575,2.86806,289.80600966608984,295.39492867570823,345.4270228056622,423.25895164020113,494.5820703714367,0,0,0,0,1,0,2,2,0
3276,3.21052,0,0,0,0,0,0,0,1,21.39426659034374,-28.430478143392385,6.11239,5.74886,7.8436,0.950985,0.710575,193.59551305125981,300.53077260976875,345.4270228056622,419.86793513910953,750.1127346974938,0,0,0,0,1,0,2,2,0
3277,5.74886,0,0,0,0,0,0,0,1,21.3972065756668,-28.43126586188759,3.21052,6.11239,5.40072,0.950985,7.8436,300.53077260976875,362.69394144267784,501.49594301996393,584.7539198617712,624.8005495596835,0,0,0,0,1,0,3,1,0
3278,6.11239,0,0,0,0,0,0,0,1,21.394782313202878,-28.428797204885118,3.21052,0.950985,7.8436,5.74886,0.710575,193.59551305125981,239.0136922552762,295.39492867570823,362.69394144267784,627.398834322044,0,0,0,0,1,0,2,2,0
3280,5.40072,0,0,0,0,0,0,0,1,21.402230178929702,-28.430357894741835,18.3849,1.30028,5.74886,2.12326,6.11239,289.982800866783,388.71365283385893,501.49594301996393,698.3131936621043,748.6812665911245,0,0,0,0,0,0,4,1,0
3281,18.3849,0,0,0,0,0,0,0,1,21.404308578626352,-28.432218126658125,1.30028,5.40072,2.12326,5.74886,1.43219,260.6933826832083,289.982800866783,511.1836145877539,702.4823449027974,787.5966555416989,0,0,0,0,0,0,4,1,0
3282,1.30028,0,0,0,0,0,0,0,1,21.406198445886165,-28.430564479260816,18.3849,2.12326,5.40072,1.43219,4.82975,260.6933826832083,310.21934266476876,388.71365283385893,602.782559710982,818.6962394625672,0,0,0,0,0,1,4,0,0
3283,2.12326,0,0,0,0,0,0,0,1,21.40933816366431,-28.430964475431068,1.43219,1.30028,18.3849,4.82975,1.4755,292.56368057105925,310.21934266476876,511.1836145877539,530.8200624907154,677.4733861508905,0,0,0,0,1,1,2,1,0
3284,1.43219,0,0,0,0,0,0,0,1,21.412300272879815,-28.43133513582619,2.12326,4.82975,4.66092,1.30028,1.4755,292.56368057105925,303.47611974943106,493.587257662548,602.782559710982,612.8485789948556,0,0,0,0,1,2,1,1,0
3286,2.86806,0,0,0,0,0,0,0,1,21.38682756410842,-28.427581939365417,6.67066,1.84171,0.710575,7.8436,8.51451,302.2699187912341,387.42435601214027,486.50504682177166,494.5820703714367,536.1831666792817,0,0,0,0,0,1,0,4,0
3288,8.95686,0,0,0,0,0,1,0,0,21.604006361258275,-28.411860256211952,1.48519,1.83358,6.42854,6.09193,7.47739,265.42406807551356,346.5581032507585,418.7894176243711,524.8986190645711,552.5541569577507,1,0,0,2,0,0,0,2,0
3289,0.657663,0,0,0,0,0,1,0,0,21.654889742216977,-28.435180354923574,1.40966,5.26213,1.50024,1.73672,0.76982,172.9733373623817,188.5959406877509,323.43392961747816,389.67278685036007,411.800160415943,0,0,0,1,4,0,0,0,0
3291,1.40966,0,0,0,0,0,1,0,0,21.65549635035028,-28.436641625365514,5.26213,0.657663,0.76982,1.50024,1.73672,139.09048230053037,172.9733373623817,269.5890512576447,296.16546344264236,313.19461275607887,0,0,0,1,4,0,0,0,0
3292,5.26213,0,0,0,0,0,1,0,0,21.656638455973702,-28.43589594177048,1.40966,1.50024,0.657663,1.73672,0.76982,139.09048230053037,160.43874361451088,188.5959406877509,203.51524082260326,239.43977027872913,0,0,0,2,3,0,0,0,0
3293,1.50024,0,0,0,0,0,1,0,0,21.65818649528877,-28.435417627665764,1.73672,5.26213,0.76982,1.40966,2.79703,107.1909063976927,160.43874361451088,254.47237947404938,296.16546344264236,296.74608717006345,0,0,0,1,3,0,0,1,0
3295,1.73672,0,0,0,0,0,1,0,0,21.65867314451731,-28.4362814271579,1.50024,0.76982,5.26213,2.79703,3.89125,107.1909063976927,171.64903084124782,203.51524082260326,230.97430227317884,247.09724997329266,0,0,0,0,3,0,1,1,0
3297,0.76982,0,0,0,0,0,1,0,0,21.65797759881941,-28.437698768599045,1.73672,5.26213,1.50024,1.40966,3.89125,171.64903084124782,239.43977027872913,254.47237947404938,269.5890512576447,279.2961454335913,0,0,0,1,3,0,1,0,0
3299,2.79703,0,0,0,0,0,1,0,0,21.661034422707047,-28.4363397539287,3.89125,1.09037,3.33778,1.73672,4.22611,125.56947272872785,201.16720196714385,208.20947148221143,230.97430227317884,254.4039618664681,0,0,0,0,1,0,2,2,0
3300,3.89125,0,0,0,0,0,1,0,0,21.660820356210788,-28.437453228166113,2.79703,4.22611,1.09037,1.73672,0.76982,125.56947272872785,210.3789336947777,223.1559744116955,247.09724997329266,279.2961454335913,0,0,0,0,2,0,1,2,0
3301,4.22611,0,0,0,0,0,1,0,0,21.662901606885313,-28.437933092826817,1.09037,0.789685,3.89125,0.921339,2.79703,119.05166473937899,168.76502955645287,210.3789336947777,246.14476506393646,254.4039618664681,0,0,0,0,0,0,1,4,0
3302,1.09037,0,0,0,0,0,1,0,0,21.66300278520256,-28.436866138622516,4.22611,2.79703,3.33778,3.89125,2.36501,119.05166473937899,201.16720196714385,210.7889234964643,223.1559744116955,267.1373180679902,0,0,0,0,0,0,2,3,0
3305,2.36501,0,0,0,0,1,0,0,0,21.66472477021971,-28.435000996907725,2.91507,1.02945,3.33778,1.09037,2.11924,162.03052604630986,195.66639351986333,213.71892390632732,267.1373180679902,319.329279828987,0,0,0,0,0,0,1,4,0
3306,3.33778,0,0,0,0,1,0,0,0,21.662539117666434,-28.435014834996895,2.79703,1.09037,2.36501,3.89125,4.22611,208.20947148221143,210.7889234964643,213.71892390632732,318.9968553025845,326.4254380001738,0,0,0,0,0,0,2,3,0
3307,2.91507,0,0,0,0,1,0,0,0,21.66638173285038,-28.434982909616416,1.02945,2.36501,8.95371,2.11924,1.31284,91.36766614441434,162.03052604630986,230.43888754893757,257.5818052934508,370.7092346325928,0,0,0,0,0,0,1,4,0
3308,0.789685,0,0,0,0,0,1,0,0,21.66371801140604,-28.43927031884691,4.22611,0.921339,1.09037,1.31284,3.89125,168.76502955645287,183.73188542764814,276.32834320816426,295.3298574065132,347.9903171540138,0,0,0,0,0,0,2,3,0
3309,0.921339,0,0,0,0,1,0,0,0,21.665349347226122,-28.438450252280386,1.31284,0.789685,2.11924,4.22611,1.09037,117.0009280622026,183.73188542764814,185.9865838446934,246.14476506393646,289.2586303161087,0,0,0,0,0,0,1,4,0
3310,1.31284,0,0,0,0,1,0,0,0,21.666535885373204,-28.438314020983846,2.11924,0.921339,1.02945,0.789685,8.95371,116.08110441797528,117.0009280622026,279.90485689902107,295.3298574065132,340.12941812661836,0,0,0,0,0,0,1,4,0
3311,2.11924,0,0,0,0,1,0,0,0,21.666709899966865,-28.437281353878163,1.31284,1.02945,0.921339,8.95371,2.91507,116.08110441797528,166.22476672502205,185.9865838446934,242.18967663571456,257.5818052934508,0,0,0,0,0,0,1,4,0
3313,1.02945,0,0,0,0,1,0,0,0,21.666509483926337,-28.43579688317586,2.91507,2.11924,2.36501,8.95371,1.31284,91.36766614441434,166.22476672502205,195.66639351986333,198.6053467441793,279.90485689902107,0,0,0,0,0,0,0,5,0
3314,8.95371,0,0,0,0,1,0,0,0,21.66854054617038,-28.435814177969796,1.02945,2.91507,2.11924,1.31284,2.36501,198.6053467441793,230.43888754893757,242.18967663571456,340.12941812661836,383.9060905774934,0,0,0,0,0,0,1,4,0
3316,0.157793,0,0,0,0,1,0,0,0,21.67340922027838,-28.435451741695058,0.462715,1.83665,1.31078,0.768237,1.78794,74.47515293216279,84.19128569294372,130.97909667842802,131.20765709671718,228.1074750586007,0,0,0,0,0,0,2,3,0
3317,0.462715,0,0,0,0,1,0,0,0,21.672736687501367,-28.435137345096432,0.157793,1.83665,1.31078,0.768237,1.78794,74.47515293216279,89.87575350031635,160.4475067377883,202.62817954447067,240.956970253385,0,0,0,0,0,0,2,2,1
3318,1.83665,0,0,0,0,1,0,0,0,21.672756396838725,-28.435945431548856,1.31078,0.157793,0.462715,0.768237,1.78794,72.09315519524614,84.19128569294372,89.87575350031635,197.62325509366744,308.38056581275055,0,0,0,0,0,0,1,3,1
3319,1.31078,0,0,0,0,1,0,0,0,21.672972502776425,-28.43656530626799,1.83665,0.157793,0.462715,0.768237,1.78794,72.09315519524614,130.97909667842802,160.4475067377883,203.1973792236174,357.87556435613214,0,0,0,0,0,0,1,3,1
3321,0.768237,0,0,0,0,1,0,0,0,21.67473986936477,-28.435604026973387,0.157793,1.60712,1.83665,0.462715,1.31078,131.20765709671718,155.89526439631197,197.62325509366744,202.62817954447067,203.1973792236174,0,0,0,0,0,0,3,1,1
3323,1.78794,0,0,0,0,1,0,0,0,21.67453329875422,-28.43365417457039,1.531,1.60712,0.768237,0.157793,0.462715,165.1837628704467,190.79009628101886,217.75251991562132,228.1074750586007,240.956970253385,0,0,0,0,0,0,1,3,1
3324,1.531,0,0,0,0,1,0,0,0,21.676180010939007,-28.433322659525224,1.97347,1.60712,1.78794,0.768237,0.157793,160.2997054256812,161.35010086563835,165.1837628704467,290.140412127716,359.792016702503,0,0,0,0,0,0,1,3,1
3325,1.97347,0,0,0,0,1,0,0,0,21.67669988364515,-28.434689862967176,1.60712,1.531,0.768237,1.79701,1.78794,67.15362230429153,160.2997054256812,216.9391626644794,224.40865093948045,241.1291533186676,0,0,0,0,0,0,1,4,0
3326,1.60712,0,0,0,0,1,0,0,0,21.67601869411334,-28.434766765263685,1.97347,0.768237,1.531,1.78794,1.79701,67.15362230429153,155.89526439631197,161.35010086563835,190.79009628101886,259.2061192891554,0,0,0,0,0,0,0,5,0
3329,1.79701,0,0,0,0,1,0,0,0,21.677897031909552,-28.43641170494351,0.554504,3.02995,0.535042,1.97347,2.89566,112.01472089104112,115.5539250058707,149.01179973039694,224.40865093948045,237.87307739731054,0,0,0,0,0,0,2,3,0
3333,2.2772,0,0,0,0,1,0,0,0,21.679986899447435,-28.433464860436498,2.87484,2.55296,1.02911,3.02995,2.89566,148.36042355818157,218.67995054806792,263.6523979639938,318.4031956966618,327.3646874840271,0,0,0,0,3,0,1,1,0
3335,3.02995,0,0,0,0,1,0,0,0,21.679056085267433,-28.436208849885222,1.79701,2.89566,0.535042,0.554504,0.654029,115.5539250058707,126.21393475612183,127.40384191642791,170.20040358668152,178.350505216983,0,0,0,0,0,0,2,3,0
3336,0.554504,0,0,0,0,1,0,0,0,21.677985910620706,-28.437416041085804,0.535042,1.79701,3.02995,0.347138,0.654029,97.65104925452249,112.01472089104112,170.20040358668152,186.585154517404,215.6367262780954,0,0,0,1,0,0,3,1,0
3338,0.535042,0,0,0,0,1,0,0,0,21.67898201751652,-28.43735276746146,0.554504,0.347138,0.654029,3.02995,1.79701,97.65104925452249,98.1657147515239,118.826155464752,127.40384191642791,149.01179973039694,0,0,0,1,0,0,2,2,0
3340,0.804657,0,0,1,0,0,0,0,0,21.759896259990487,-28.59493217432594,1.14624,0.803714,0.0684861,2.59372,2.51941,187.98457156501127,205.33962895269636,299.34793063690546,353.797159577165,355.8716726884607,0,0,0,0,0,0,0,5,0
3342,0.803714,0,0,1,0,0,0,0,0,21.76056489858168,-28.59668303347716,0.860865,0.0684861,0.804657,2.04477,1.14624,181.2309865187153,182.37631645181884,205.33962895269636,233.70492466684757,357.26235191186794,0,0,0,0,1,0,0,4,0
3343,0.565699,0,0,1,0,0,0,0,0,21.768372135532346,-28.615307255957543,1.45003,0.996144,2.5403,2.01282,1.18372,138.30544872936107,182.77251663287254,248.31323068733275,266.36161522005926,278.63493782274077,0,0,1,2,0,0,0,2,0
3345,1.45003,0,0,1,0,0,0,0,0,21.76975361965338,-28.615583524351376,0.996144,2.5403,0.565699,1.18372,2.01282,44.88893869423295,112.34765259412957,138.30544872936107,193.5302328642575,214.08101246076305,0,0,1,2,0,0,0,2,0
3346,2.5403,0,0,1,0,0,0,0,0,21.770903074814097,-28.615532010511263,0.996144,1.45003,2.21703,2.01282,1.18372,67.96876729259556,112.34765259412957,183.4753767736033,201.93034688318383,210.88136532898045,0,0,1,2,0,0,0,2,0
3347,0.996144,0,0,1,0,0,0,0,0,21.77021248330136,-28.615610190497996,1.45003,2.5403,0.565699,1.18372,2.21703,44.88893869423295,67.96876729259556,182.77251663287254,187.70103334164534,195.74403800343967,0,0,0,3,0,0,0,2,0
3348,1.18372,0,0,1,0,0,0,0,0,21.770109074608584,-28.617295783768125,2.21703,1.72668,0.996144,1.45003,2.5403,102.19854274633937,146.96916277120815,187.70103334164534,193.5302328642575,210.88136532898045,0,0,0,2,0,0,0,3,0
3349,2.21703,0,0,1,0,0,0,0,0,21.771145935926196,-28.617168213274994,1.18372,2.5403,1.72668,0.996144,1.45003,102.19854274633937,183.4753767736033,186.83710438330257,195.74403800343967,222.53180128697798,0,0,0,3,0,0,0,2,0
3351,7.76668,0,0,0,0,1,0,0,0,21.701388720309183,-28.447435015769077,1.52454,13.7165,1.63623,0.631627,2.76352,181.4969739242852,332.26956917457824,354.9998300716437,358.07827530486554,369.09878128995786,0,0,0,0,5,0,0,0,0
3353,1.52454,0,0,0,0,1,0,0,0,21.702492003069782,-28.44874772123195,1.63623,7.76668,0.631627,2.76352,2.81126,173.73006489867433,181.4969739242852,184.02433100214895,217.2803309667305,218.68743079044677,0,0,0,0,4,0,0,1,0
3355,2.76352,0,0,0,0,1,0,0,0,21.702174429993246,-28.450681717780856,0.631627,1.63623,4.29216,1.52454,2.81126,81.71624361083481,141.6084958104965,179.7091840023035,217.2803309667305,251.09745626794663,0,0,0,0,5,0,0,0,0
3356,0.631627,0,0,0,0,1,0,0,0,21.70292497985804,-28.450358312313448,1.63623,2.76352,2.81126,1.52454,4.29216,60.111363434214745,81.71624361083481,169.38742581376647,184.02433100214895,186.60073173691012,0,0,0,0,5,0,0,0,0
3357,1.63623,0,0,0,0,1,0,0,0,21.703443222062603,-28.45006741476969,0.631627,2.81126,2.76352,1.52454,4.0854,60.111363434214745,109.71768947416155,141.6084958104965,173.73006489867433,203.34863817873156,0,0,0,0,5,0,0,0,0
3358,2.81126,0,0,0,0,1,0,0,0,21.70446914634931,-28.449667474658604,1.63623,0.631627,4.0854,1.52454,2.76352,109.71768947416155,169.38742581376647,190.99955660121276,218.68743079044677,251.09745626794663,0,0,0,0,5,0,0,0,0
3359,4.0854,0,0,0,0,1,0,0,0,21.70494390124821,-28.451333684701872,4.29216,2.81126,2.01882,1.65854,1.63623,185.9227040050442,190.99955660121276,198.83354511794462,200.8299403443231,203.34863817873156,0,0,0,0,5,0,0,0,0
3360,4.29216,0,0,0,0,1,0,0,0,21.70320863775453,-28.452017817188466,3.91195,2.76352,4.0854,0.631627,1.63623,174.115166973854,179.7091840023035,185.9227040050442,186.60073173691012,218.08410934157385,0,0,0,0,5,0,0,0,0
3361,3.91195,0,0,0,0,1,0,0,0,21.703880251978866,-28.453468067001904,1.65854,4.29216,2.43314,2.01882,3.85158,133.76117338760199,174.115166973854,183.07304251411972,216.59855965308606,252.796726905236,0,0,0,0,3,0,0,2,0
3362,1.65854,0,0,0,0,1,0,0,0,21.70519217128781,-28.453126552668852,2.01882,3.91195,3.85158,4.0854,2.43314,82.94835503304064,133.76117338760199,190.15025923729846,200.8299403443231,209.62008312773207,0,0,0,0,3,0,0,2,0
3363,2.01882,0,0,0,0,1,0,0,0,21.70598810571483,-28.452868161375378,1.65854,3.85158,4.0854,3.91195,2.43314,82.94835503304064,197.41956709450662,198.83354511794462,216.59855965308606,265.1751905346287,0,0,0,0,3,0,0,2,0
3364,3.85158,0,0,0,0,1,0,0,0,21.70609529093078,-28.45464109551153,2.43314,1.65854,2.01882,4.09777,3.91195,142.80465286643587,190.15025923729846,197.41956709450662,201.90119958052827,252.796726905236,0,0,0,0,3,0,0,2,0
3365,2.43314,0,0,0,0,1,0,0,0,21.70467943714641,-28.45495701883425,3.85158,3.91195,2.09271,1.65854,1.72494,142.80465286643587,183.07304251411972,190.13324265276844,209.62008312773207,213.52934506457115,0,0,0,0,2,0,0,3,0
3366,1.72494,0,0,0,0,1,0,0,0,21.70269616375975,-28.455761519895663,2.43314,2.09271,3.91195,3.85158,1.65854,213.52934506457115,213.76695111940134,280.06334476138886,354.89048011004223,381.29965585815046,0,0,0,0,2,0,0,3,0
3367,2.09271,0,0,0,0,1,0,0,0,21.704625510113143,-28.45666627078986,2.43314,4.09777,1.72494,3.85158,3.81681,190.13324265276844,203.1653305961392,213.76695111940134,267.1258637307957,318.7794993221286,0,0,0,0,0,0,0,5,0
3369,4.09777,0,0,0,0,1,0,0,0,21.706678567094006,-28.45638291718485,3.85158,2.09271,3.81681,2.43314,1.65854,201.90119958052827,203.1653305961392,234.83078325479974,251.66359085906464,390.16133345437646,0,0,0,0,1,0,0,4,0
3371,3.81681,0,0,0,0,1,0,0,0,21.707179860190816,-28.458448302718008,4.09777,8.31433,2.09271,3.85158,2.43314,234.83078325479974,254.79192573829883,318.7794993221286,436.41773004762575,458.7603266974201,0,0,0,0,0,0,0,5,0
3372,8.31433,0,0,0,0,1,0,0,0,21.706583452376318,-28.460678903991905,3.59318,3.81681,1.8293,4.09777,2.09271,221.45806656378582,254.79192573829883,363.3769786103241,477.7824277022168,485.5063815908192,0,0,0,0,0,0,0,5,0
3373,3.59318,0,0,0,0,1,0,0,0,21.706951446000527,-28.46264407276484,1.8293,8.31433,4.54851,3.81681,0.0949909,143.06150927204754,221.45806656378582,289.5744775545489,467.08237039322904,482.1958922559463,0,0,0,0,0,0,0,5,0
3375,1.8293,0,0,0,0,1,0,0,0,21.706952855153894,-28.463930655322994,3.59318,4.54851,8.31433,0.0949909,4.43424,143.06150927204754,157.94614656820949,363.3769786103241,382.4353917603165,458.97730247160223,0,0,0,0,0,0,0,5,0
3376,4.54851,0,0,0,0,1,0,0,0,21.706104548828694,-28.465139583644362,1.8293,0.0949909,3.59318,4.43424,8.31433,157.94614656820949,242.2000217508618,289.5744775545489,306.32964000514477,498.2093365882919,0,0,0,0,0,0,0,5,0
3379,4.43424,0,0,0,0,1,0,0,0,21.70537970115758,-28.46781976529552,0.0949909,4.54851,1.8293,4.42628,3.59318,252.73529103110212,306.32964000514477,458.97730247160223,480.5514787754942,595.6662902938194,0,0,0,0,0,0,1,4,0
3382,0.631806,0,0,0,1,0,0,0,0,21.839039405726954,-28.705375688324775,1.2447,3.97294,2.11963,1.41937,7.58926,271.76843726053556,272.73442264128585,297.3597828449132,319.95229278632263,385.2734882142426,0,0,0,2,1,0,0,2,0
3383,3.97294,0,0,0,1,0,0,0,0,21.836454246890465,-28.706310977355884,7.58926,1.41937,7.39182,0.631806,6.19788,219.08074130986836,239.09644682830546,249.90559097936037,272.73442264128585,329.3512783506695,0,0,0,3,0,0,0,2,0
3385,1.41937,0,0,0,1,0,0,0,0,21.83787247431505,-28.708064902315208,2.11963,7.39182,1.2447,3.97294,1.47329,142.18810453246033,219.608758689619,222.53394781779255,239.09644682830546,272.10379218148813,0,0,0,3,1,0,0,1,0
3387,2.11963,0,0,0,1,0,0,0,0,21.83933008548518,-28.708037728223058,1.2447,1.41937,1.47329,0.631806,0.34164,87.49388692069266,142.18810453246033,185.7719565529103,297.3597828449132,322.83360523005416,0,0,0,2,1,0,0,2,0
3388,1.2447,0,0,0,1,0,0,0,0,21.840101082377846,-28.707635418151394,2.11963,1.47329,1.41937,0.631806,0.34164,87.49388692069266,216.19719021254863,222.53394781779255,271.76843726053556,322.3681779496302,0,0,0,3,0,0,0,2,0
3389,1.47329,0,0,0,1,0,0,0,0,21.840063942658297,-28.70957945323214,0.34164,2.11963,2.88151,1.2447,1.41937,153.42807162129503,185.7719565529103,210.56944422984003,216.19719021254863,272.10379218148813,0,0,0,2,1,0,0,2,0
3390,1.29942,0,0,0,1,0,0,0,0,21.831871706703733,-28.707196805005903,2.80126,2.21609,1.9892,1.96695,6.19788,92.14276433082523,200.59713891380605,227.49346066872474,232.61244234876852,244.3509166416462,0,0,0,5,0,0,0,0,0
3391,1.9892,0,0,0,1,0,0,0,0,21.83346132296699,-28.708694085465904,2.64234,7.39182,1.29942,2.80126,6.19788,209.1913669965601,216.50816342131122,227.49346066872474,243.88284927094546,370.80822018757686,0,0,0,5,0,0,0,0,0
3393,7.39182,0,0,0,1,0,0,0,0,21.835663634277463,-28.708448780651178,2.64234,1.9892,1.41937,3.97294,2.16711,168.2543832666667,216.50816342131122,219.608758689619,249.90559097936037,284.3824366720828,0,0,0,4,0,0,0,1,0
3394,2.64234,0,0,0,1,0,0,0,0,21.83512155112855,-28.709885293658612,7.39182,2.91967,1.9892,2.16711,1.41937,168.2543832666667,182.72825457609358,209.1913669965601,228.8020448998741,336.08121252147436,0,0,0,5,0,0,0,0,0
3395,2.91967,0,0,0,1,0,0,0,0,21.83625112639844,-28.711196396586537,2.16711,2.64234,7.39182,2.88151,1.98182,129.57517074438377,182.72825457609358,310.84690000393596,329.878550028332,349.93307943733686,0,0,0,3,0,0,1,1,0
3396,2.16711,0,0,0,1,0,0,0,0,21.837346777299114,-28.710537229926445,2.91967,2.64234,2.88151,1.41937,7.39182,129.57517074438377,228.8020448998741,243.3079080701993,279.6500775186427,284.3824366720828,0,0,0,4,0,0,0,1,0
3402,2.77701,1,0,0,0,0,0,0,0,21.891958931091864,-28.839873116014843,0.704917,3.45035,4.27254,3.28571,2.83558,151.01854717624482,158.2516744392308,180.93584422232547,216.63330138930672,222.2608075882133,0,0,1,0,0,1,0,3,0
3403,4.27254,1,0,0,0,0,0,0,0,21.890102175584182,-28.839824370687477,2.83558,2.77701,0.662677,3.45035,3.60251,176.15655766151397,180.93584422232547,214.25668488686154,218.22217968461817,273.89838740909005,0,0,1,1,0,1,0,2,0
3405,1.55663,1,0,0,0,0,0,0,0,21.890612864986903,-28.83739498392378,2.83558,0.890712,3.60251,1.20052,4.27254,99.90013031793374,148.6590372811314,176.17471961613288,245.9378188669387,274.6772673867158,0,0,1,1,0,3,0,0,0
3407,0.890712,1,0,0,0,0,0,0,0,21.892135375505273,-28.83730232267308,1.20052,1.55663,2.83558,1.20904,2.77701,98.10799445102137,148.6590372811314,188.65903480385893,281.67686870995124,286.37535943681434,0,0,2,0,0,3,0,0,0
3408,1.20052,1,0,0,0,0,0,0,0,21.893137731833956,-28.8373888164766,0.890712,1.20904,0.828373,1.55663,2.21751,98.10799445102137,186.50502600347266,201.92177720943124,245.9378188669387,254.77045352732097,0,0,1,0,1,2,0,1,0
3412,2.10369,1,0,0,0,0,0,0,0,21.88529160338064,-28.839372509932087,0.307578,1.78733,0.59128,5.01541,3.48715,77.37855777862161,139.81349240344113,146.6750046373139,166.35660465047508,167.0377597577425,0,0,1,1,0,0,1,2,0
3416,6.63317,0,1,0,0,0,0,0,0,22.093187942771085,-28.878145264182923,2.16288,9.00113,12.8175,5.7251,19.9571,347.59046099904447,364.4617031153715,475.3693537115825,479.77990970821304,540.1003852941569,0,0,1,0,0,2,2,0,0
3417,12.8175,0,1,0,0,0,0,0,0,22.090975638075054,-28.874334282075015,19.9571,6.63317,7.1362,3.45921,4.44167,248.91345371410517,475.3693537115825,482.9984036345505,552.803479586078,553.7140299800724,0,0,0,1,1,1,2,0,0
3419,11.0622,1,0,0,0,0,0,0,0,22.089153308093557,-28.88263127237035,0.995694,4.47459,5.38493,1.01703,0.764251,243.30825997282085,260.3166032369555,267.4961013334007,334.0577405268156,381.99455966526097,0,0,0,0,0,2,0,3,0
3420,4.47459,1,0,0,0,0,0,0,0,22.091239979429634,-28.88409495922438,5.38493,0.430677,11.0622,3.58962,2.62968,185.95372578782278,199.64143778605583,260.3166032369555,267.10273425671505,390.1754241749215,3,0,0,0,0,2,0,0,0
3421,5.38493,1,0,0,0,0,0,0,0,22.08963380631138,-28.8849998466028,4.47459,3.58962,0.780338,1.17482,1.01703,185.95372578782278,195.62329812974926,246.97472049970176,261.1619663050207,267.3329275451642,1,0,0,0,0,1,0,3,0
3423,6.30076,0,1,0,0,0,0,0,0,22.09881969332797,-28.88418460526481,0.965501,7.08386,0.650413,4.01062,5.9736,191.3344092911455,241.94725860990349,242.45006794299428,258.98791247318326,277.3708209663191,0,0,0,0,0,3,2,0,0
