,Field_Id,Area,Subregion,Crop_Id_Ne,geometry
2004,2927,1.32529,3,1,"POLYGON ((2445892.846110981 -3333540.747643523, 2445896.484139092 -3333540.747643523, 2445989.419220801 -3333598.95609327, 2445992.065059427 -3333607.885798633, 2445908.390412904 -3333689.906796012, 2445821.739197936 -3333619.461342618, 2445892.846110981 -3333540.747643523))"
2005,2929,1.22112,3,4,"POLYGON ((2445810.929624237 -3333626.681836236, 2445820.877977461 -3333627.740171686, 2445899.194800764 -3333689.758629054, 2445896.866462775 -3333700.976984825, 2445828.074658528 -3333765.747114368, 2445819.396307837 -3333764.900446009, 2445736.634475645 -3333699.071981017, 2445810.929624237 -3333626.681836236))"
2006,2930,0.290323,3,8,"POLYGON ((2445713.35109574 -3333723.625363458, 2445797.806264654 -3333794.11050443, 2445778.967893641 -3333813.583876714, 2445696.206061453 -3333743.310402829, 2445713.35109574 -3333723.625363458))"
2007,2931,1.04568,3,8,"POLYGON ((2445693.666056368 -3333746.273742091, 2445775.792887293 -3333817.817218509, 2445701.074404523 -3333886.82068985, 2445626.77925593 -3333813.795543801, 2445693.666056368 -3333746.273742091))"
2008,2932,0.483357,3,8,"POLYGON ((2445622.122579947 -3333818.663886867, 2445699.381067801 -3333888.937360752, 2445668.68933975 -3333920.475757167, 2445587.197510097 -3333851.260618735, 2445622.122579947 -3333818.663886867))"
2009,2935,1.14397,3,5,"POLYGON ((2446220.426068235 -3333404.690683909, 2446388.899842683 -3333563.110271588, 2446390.884221654 -3333567.409759354, 2446362.97062416 -3333600.482742168, 2446185.699436281 -3333442.063154493, 2446184.707246795 -3333438.425126381, 2446220.426068235 -3333404.690683909))"
2010,2936,1.76572,3,5,"POLYGON ((2446178.886401821 -3333448.016291399, 2446186.823917691 -3333450.662130024, 2446352.519561589 -3333596.513984229, 2446351.196642276 -3333605.443689592, 2446296.295490809 -3333648.769297078, 2446138.868092615 -3333509.532039434, 2446127.623278458 -3333492.33408837, 2446174.25618422 -3333450.000670366, 2446178.886401821 -3333448.016291399))"
2011,2937,1.11042,3,8,"POLYGON ((2446124.315980177 -3333497.625765614, 2446291.996003043 -3333650.753676046, 2446246.355286758 -3333687.464686971, 2446230.14952518 -3333674.235493846, 2446095.542485129 -3333521.438313246, 2446124.315980177 -3333497.625765614))"
2012,2938,3.58912,3,8,"POLYGON ((2446093.558106158 -3333524.745611522, 2446241.725069165 -3333689.449065935, 2446105.795109801 -3333796.936260082, 2445975.818287347 -3333640.831781201, 2446093.558106158 -3333524.745611522))"
2013,2939,1.7266,3,8,"POLYGON ((2445975.818287347 -3333640.831781201, 2446105.795109801 -3333796.936260082, 2446040.977355167 -3333851.038368288, 2445910.80209481 -3333697.844311889, 2445975.818287347 -3333640.831781201))"
2014,2940,1.11934,3,7,"POLYGON ((2445909.611467429 -3333706.178703565, 2445917.528509974 -3333705.760154121, 2446033.03983929 -3333849.450865116, 2446032.246087708 -3333856.991505191, 2445994.939763092 -3333885.169686548, 2445864.367626939 -3333738.722518653, 2445901.27707576 -3333707.766206734, 2445909.611467429 -3333706.178703565))"
2015,2941,3.03623,3,8,"POLYGON ((2445689.543839782 -3333912.421824392, 2445810.921686713 -3333795.674195055, 2445871.114515439 -3333850.244616698, 2445934.945372265 -3333924.328098204, 2445818.85920259 -3334019.578288712, 2445794.715925135 -3334037.437699426, 2445689.543839782 -3333912.421824392))"
2016,2942,2.58978,3,1,"POLYGON ((2445689.543839782 -3333912.421824392, 2445791.408626854 -3334041.737187192, 2445689.543839797 -3334110.065969691, 2445624.059333824 -3334143.800412156, 2445603.223354649 -3334098.490425706, 2445598.262407228 -3334076.662257042, 2445586.686863244 -3334013.162130043, 2445595.616568603 -3334000.263666745, 2445689.543839782 -3333912.421824392))"
2017,2944,2.00115,3,8,"POLYGON ((2445766.934619583 -3334088.568530861, 2445826.465988636 -3334037.636137325, 2445951.812593505 -3334184.48018102, 2445885.666627884 -3334227.805788506, 2445802.653441023 -3334178.857773941, 2445762.30440199 -3334160.667633392, 2445728.23922969 -3334158.683254424, 2445724.93193141 -3334152.06865786, 2445775.864324939 -3334102.459183637, 2445766.934619583 -3334088.568530861))"
2018,2946,0.989947,3,8,"POLYGON ((2445934.283912607 -3333950.323462695, 2446073.851900086 -3334107.420131061, 2446034.164320707 -3334134.539976969, 2445898.234361347 -3333981.742796369, 2445934.283912607 -3333950.323462695))"
2019,2947,3.46134,3,8,"POLYGON ((2446142.312974509 -3333776.028843265, 2446280.558042675 -3333961.237547025, 2446155.872897469 -3334050.402308691, 2446023.911696035 -3333873.461850636, 2446142.312974509 -3333776.028843265))"
2020,2949,2.29805,3,8,"POLYGON ((2446235.578786038 -3333701.74692386, 2446311.977376342 -3333643.86920394, 2446458.821420033 -3333835.361774433, 2446379.115531448 -3333889.932196077, 2446235.578786038 -3333701.74692386))"
2021,2950,3.29471,3,1,"POLYGON ((2446320.576351874 -3333643.207744285, 2446409.54267564 -3333573.754480373, 2446419.133840654 -3333570.116452262, 2446491.894402847 -3333630.640010815, 2446573.25394056 -3333726.882390805, 2446571.931021247 -3333737.135015473, 2446562.670586057 -3333746.395450667, 2446520.667897884 -3333774.176756226, 2446510.415273212 -3333783.437191412, 2446508.100164413 -3333793.689816087, 2446460.475069162 -3333828.945615765, 2446447.576605864 -3333812.73985419, 2446346.704008285 -3333681.440112416, 2446320.576351874 -3333643.207744285))"
2022,2951,0.484779,3,8,"POLYGON ((2446077.820658024 -3334115.291500974, 2446287.506723572 -3334393.574059572, 2446276.711701985 -3334397.595734283, 2446258.508332245 -3334377.910694912, 2446150.466954388 -3334235.536783349, 2446065.583654381 -3334122.236827366, 2446077.820658024 -3334115.291500974))"
2023,2952,0.337989,3,8,"POLYGON ((2446060.705436636 -3334125.180189453, 2446119.416401643 -3334201.504166752, 2446092.243833043 -3334220.430379953, 2446030.195562772 -3334146.380104814, 2446060.705436636 -3334125.180189453))"
2024,2954,2.88294,6,8,"POLYGON ((2387457.529061183 -3280758.426683664, 2387571.300122067 -3280853.015414514, 2387497.216640562 -3281015.734489966, 2387359.633032057 -3280897.994671144, 2387406.596667655 -3280816.635133419, 2387457.529061183 -3280758.426683664))"
2025,2957,1.60659,6,8,"POLYGON ((2387909.980376489 -3280654.963817134, 2387990.413870689 -3280717.93477641, 2387855.465946499 -3280834.097668342, 2387792.296549324 -3280779.527246699, 2387909.980376489 -3280654.963817134))"
2026,2958,3.44046,6,8,"POLYGON ((2387995.488882847 -3280726.408274978, 2388139.951671775 -3280850.233522628, 2388043.320488874 -3280979.2880629, 2387868.03367997 -3280839.058615766, 2387875.971195851 -3280827.483071782, 2387995.488882847 -3280726.408274978))"
2027,2961,2.48114,6,8,"POLYGON ((2388033.859367732 -3280989.763827015, 2388144.984589983 -3281080.251507986, 2388053.242383707 -3281212.518737715, 2387924.919210397 -3281111.315410301, 2388033.859367732 -3280989.763827015))"
2028,2962,3.07007,6,8,"POLYGON ((2387918.966073491 -3281104.039354082, 2387783.36684395 -3280995.55997045, 2387842.567483187 -3280871.53628489, 2387856.788865797 -3280854.338333827, 2388024.46888867 -3280988.283914227, 2387918.966073491 -3281104.039354082))"
2029,2963,2.99134,6,8,"POLYGON ((2387775.52027877 -3281009.662290316, 2387926.333080415 -3281134.347435538, 2387825.129752994 -3281265.316447489, 2387699.121688467 -3281169.404797319, 2387775.52027877 -3281009.662290316))"
2030,2965,2.16793,6,5,"POLYGON ((2387831.215181828 -3281290.121184602, 2387913.236179214 -3281355.936420403, 2387910.259610761 -3281365.527585421, 2387802.110956971 -3281500.796085142, 2387708.84514543 -3281425.389684316, 2387810.379202675 -3281299.381619789, 2387831.215181828 -3281290.121184602))"
2031,2967,2.98785,6,7,"POLYGON ((2387557.370884132 -3281070.516578704, 2387685.032597799 -3281171.719906118, 2387684.371138148 -3281181.311071135, 2387577.214673821 -3281307.649865493, 2387572.584456228 -3281306.988405839, 2387445.914932039 -3281201.154860821, 2387443.269093413 -3281194.209534436, 2387557.370884132 -3281070.516578704))"
2032,2968,3.67649,6,7,"POLYGON ((2387360.041593626 -3280920.832668208, 2387549.351347264 -3281065.692332946, 2387434.257367067 -3281196.264469098, 2387284.6351928 -3281074.02672461, 2387360.041593626 -3280920.832668208))"
2033,2969,3.49462,6,7,"POLYGON ((2387279.475807484 -3281081.567364696, 2387431.082360711 -3281200.233227037, 2387311.225870986 -3281341.521009631, 2387175.891225301 -3281230.792663161, 2387179.066231653 -3281211.345749266, 2387268.363285255 -3281085.536122635, 2387279.475807484 -3281081.567364696))"
2034,2970,3.11658,6,7,"POLYGON ((2387439.019876588 -3281206.583239738, 2387567.607633777 -3281312.152200893, 2387447.751144052 -3281454.630610865, 2387317.57588369 -3281347.871022332, 2387439.019876588 -3281206.583239738))"
2035,2971,2.83957,6,4,"POLYGON ((2387569.528512593 -3281329.29723518, 2387691.766257081 -3281428.913059421, 2387581.434786405 -3281557.500816617, 2387575.084773704 -3281558.691443998, 2387452.053277627 -3281457.884992372, 2387563.178499892 -3281328.106607802, 2387569.528512593 -3281329.29723518))"
2036,2973,1.16751,6,4,"POLYGON ((2387530.634684797 -3281538.847654309, 2387581.8316622 -3281577.741482101, 2387467.928309377 -3281711.885500405, 2387413.953201421 -3281668.626038883, 2387530.634684797 -3281538.847654309))"
2037,2974,2.05924,6,4,"POLYGON ((2387589.372302283 -3281583.297743212, 2387681.050610647 -3281658.704144038, 2387562.781624097 -3281790.070031781, 2387474.675197873 -3281714.663630962, 2387589.372302283 -3281583.297743212))"
2038,2976,1.51615,6,7,"POLYGON ((2387691.766257081 -3281667.038535703, 2387753.282005124 -3281712.2823762, 2387645.728665002 -3281858.332668316, 2387572.703518942 -3281803.960684564, 2387691.766257081 -3281667.038535703))"
2039,2977,0.84539,6,4,"POLYGON ((2387600.352532573 -3281833.726369105, 2387639.510944229 -3281861.507674668, 2387532.089896046 -3282011.526724722, 2387495.048155285 -3281990.095431861, 2387600.352532573 -3281833.726369105))"
2040,2981,0.623605,6,3,"POLYGON ((2387359.052049942 -3282107.570666827, 2387465.150178824 -3281976.866238736, 2387489.756478034 -3281999.091283187, 2387356.141627461 -3282158.370768435, 2387352.172869518 -3282155.989513665, 2387347.410359997 -3282136.410307843, 2387359.052049942 -3282107.570666827))"
2041,2982,1.10316,6,4,"POLYGON ((2387415.441485647 -3281935.624229163, 2387455.922816616 -3281971.343050603, 2387330.113189984 -3282123.743355419, 2387320.985046726 -3282127.712113358, 2387281.694343135 -3282101.518310968, 2387415.441485647 -3281935.624229163))"
2042,2983,1.26841,6,7,"POLYGON ((2387244.388018519 -3282050.321333569, 2387369.403893568 -3281895.936649777, 2387415.441485647 -3281935.624229163, 2387283.789905094 -3282098.919067949, 2387241.213012166 -3282058.258849446, 2387244.388018519 -3282050.321333569))"
2043,2984,1.29399,6,7,"POLYGON ((2387418.219616208 -3281684.004975893, 2387466.63846305 -3281722.501927886, 2387368.610141978 -3281886.411630727, 2387310.666276086 -3281837.199032299, 2387418.219616208 -3281684.004975893))"
2044,2985,1.00484,6,1,"POLYGON ((2387367.347415488 -3281639.477496222, 2387413.385007571 -3281681.281746503, 2387306.678335804 -3281834.211219057, 2387277.468277384 -3281811.562840424, 2387286.993296433 -3281785.739455439, 2387326.786709361 -3281707.422632124, 2387357.478437413 -3281646.674177282, 2387367.347415488 -3281639.477496222))"
2045,2986,5.11606,6,1,"POLYGON ((2387411.453545377 -3281665.724215388, 2387364.251784295 -3281629.529142994, 2387352.610094342 -3281639.689163316, 2387339.910068944 -3281634.18581897, 2387191.266854964 -3281516.895792708, 2387322.897326577 -3281364.760071743, 2387526.626900736 -3281532.770824458, 2387411.453545377 -3281665.724215388))"
2046,2987,2.29489,6,1,"POLYGON ((2387101.18486923 -3281438.799455948, 2387219.255417891 -3281299.562198285, 2387233.476800501 -3281292.947601721, 2387318.474366345 -3281362.731595468, 2387187.174624562 -3281514.867316425, 2387101.18486923 -3281438.799455948))"
2047,2990,2.07853,6,8,"POLYGON ((2387260.596646383 -3281578.367443435, 2387345.263482396 -3281648.482167009, 2387278.125327274 -3281786.396505363, 2387268.20343243 -3281799.294968661, 2387161.377697933 -3281706.690616772, 2387260.596646383 -3281578.367443435))"
2048,2991,7.28684,6,7,"POLYGON ((2386942.632989578 -3281554.81947967, 2387164.354266386 -3281727.857325774, 2387263.8377987 -3281816.757503588, 2387146.362563729 -3281968.099472959, 2386878.603694841 -3281724.682319425, 2386903.474577919 -3281615.144600328, 2386942.632989578 -3281554.81947967))"
2049,2992,10.5486,6,7,"POLYGON ((2386877.016191669 -3281742.144854352, 2386890.245384794 -3281748.177366417, 2386992.903923456 -3281838.665047403, 2387153.241744161 -3281986.302842699, 2387138.663173325 -3282012.23206123, 2387057.991553642 -3282116.478103071, 2386944.749660473 -3282221.25331264, 2386744.195092671 -3282043.982124738, 2386827.27442551 -3281828.505027082, 2386877.016191669 -3281742.144854352))"
2050,2993,0.47415,6,7,"POLYGON ((2387162.078845158 -3281992.6528554, 2387182.716386437 -3282008.395595226, 2387084.158897642 -3282144.656284437, 2387061.669269342 -3282122.828115772, 2387162.078845158 -3281992.6528554))"
2051,2994,3.18174,6,7,"POLYGON ((2387048.026500195 -3282125.69810579, 2387213.110457666 -3282270.399765108, 2387115.479012396 -3282375.174974672, 2386944.749660473 -3282221.25331264, 2387048.026500195 -3282125.69810579))"
2052,2995,2.77452,6,7,"POLYGON ((2387190.091661632 -3282014.811753906, 2387315.504412465 -3282134.668243632, 2387311.53565453 -3282133.874492042, 2387213.110457666 -3282256.11223653, 2387084.158897642 -3282144.656284437, 2387190.091661632 -3282014.811753906))"
2053,2996,1.34886,6,7,"POLYGON ((2387322.648176759 -3282143.399511091, 2387391.704564877 -3282198.962122228, 2387285.341852143 -3282318.024860367, 2387222.635476723 -3282267.224758759, 2387322.648176759 -3282143.399511091))"
2054,2997,1.00189,6,7,"POLYGON ((2387217.079215605 -3282280.718535747, 2387275.023081504 -3282325.168624654, 2387177.391636226 -3282428.356331035, 2387125.004031446 -3282378.349981021, 2387217.079215605 -3282280.718535747))"
2055,2998,3.17223,6,4,"POLYGON ((2386974.482272055 -3282262.30349892, 2387106.774203315 -3282379.249566153, 2386998.294819679 -3282485.876862746, 2386971.571849566 -3282500.164391328, 2386845.36534714 -3282390.891256105, 2386974.482272055 -3282262.30349892))"
2056,2999,2.64945,6,4,"POLYGON ((2386848.80493737 -3282146.733267769, 2386971.307265714 -3282255.741819128, 2386842.454924669 -3282388.033750385, 2386750.37974051 -3282306.277336866, 2386848.80493737 -3282146.733267769))"
2057,3000,2.16002,6,1,"POLYGON ((2386748.527653474 -3282300.721075755, 2386658.913099237 -3282221.623730052, 2386726.381984178 -3282125.71207989, 2386726.712714009 -3282111.159967449, 2386745.233584385 -3282058.573924772, 2386846.436911799 -3282142.248571295, 2386748.527653474 -3282300.721075755))"
2058,3001,1.53078,6,4,"POLYGON ((2386651.306313202 -3282226.58467748, 2386740.603366803 -3282308.93640469, 2386659.574558906 -3282397.902728464, 2386562.009259604 -3282311.251513481, 2386651.306313202 -3282226.58467748))"
2059,3002,2.90315,6,4,"POLYGON ((2386555.725392867 -3282313.235892456, 2386675.863924969 -3282417.76924156, 2386741.595556289 -3282474.962778423, 2386742.257015944 -3282478.270076703, 2386639.40003939 -3282572.528077725, 2386545.472768195 -3282484.55394344, 2386548.780066475 -3282437.92103767, 2386536.543062836 -3282399.225647777, 2386519.014381941 -3282369.790693071, 2386501.154971223 -3282348.623984069, 2386499.501322083 -3282344.65522613, 2386536.873792663 -3282320.842678498, 2386555.725392867 -3282313.235892456))"
2060,3004,4.41397,6,8,"POLYGON ((2386643.442660321 -3282575.291876659, 2386657.994772758 -3282561.401223876, 2386746.299636882 -3282486.656282712, 2386832.289392199 -3282395.044120308, 2386954.328698788 -3282501.539124981, 2386780.364809182 -3282696.669723589, 2386643.442660321 -3282575.291876659))"
2061,3006,0.546873,6,5,"POLYGON ((2387065.850796834 -3282603.271620117, 2387077.757070649 -3282619.477381695, 2386896.847854644 -3282796.087109935, 2386878.988443922 -3282781.534997497, 2387065.850796834 -3282603.271620117))"
2062,3007,0.337165,6,4,"POLYGON ((2387019.879350722 -3282726.633846022, 2387032.116354365 -3282738.540119838, 2386947.118788529 -3282829.49082258, 2386930.251567293 -3282825.191334814, 2386921.983321588 -3282817.584548764, 2386925.621349692 -3282805.678274952, 2387001.027750518 -3282740.524498805, 2387010.288185704 -3282730.602603961, 2387019.879350722 -3282726.633846022))"
2063,3008,1.03514,6,5,"POLYGON ((2386876.011875469 -3282796.947007485, 2386923.306240901 -3282837.957506176, 2386921.321861926 -3282861.43932398, 2386882.29574221 -3282905.426391125, 2386871.381657876 -3282920.970693048, 2386868.0743596 -3282936.845724799, 2386860.467573546 -3282948.751998615, 2386789.691390321 -3282883.598222468, 2386791.675769292 -3282874.007057451, 2386876.011875469 -3282796.947007485))"
2064,3009,0.889223,6,1,"POLYGON ((2386773.565003902 -3282891.006570615, 2386832.302621379 -3282937.308746554, 2386748.429536961 -3283024.356837325, 2386692.602341972 -3282970.910897098, 2386773.565003902 -3282891.006570615))"
2065,3010,2.10863,6,5,"POLYGON ((2386723.558653884 -3282654.997765243, 2386845.796398371 -3282764.270900466, 2386845.267230645 -3282769.827161577, 2386757.160804428 -3282858.462755527, 2386650.798091691 -3282761.62506184, 2386645.50641444 -3282756.333384592, 2386712.181547794 -3282654.46859752, 2386723.558653884 -3282654.997765243))"
2066,3013,0.666146,6,4,"POLYGON ((2386491.518606469 -3282346.228397675, 2386493.899861228 -3282348.874236301, 2386514.537402507 -3282373.215951651, 2386525.385340869 -3282392.795157485, 2386528.824931085 -3282403.37851198, 2386538.879117858 -3282429.836898237, 2386539.937453307 -3282447.828600887, 2386536.762446959 -3282478.255745076, 2386446.010182112 -3282395.44099611, 2386435.426827613 -3282383.534722291, 2386433.045572847 -3282374.009703241, 2386433.839324437 -3282372.422200069, 2386491.518606469 -3282346.228397675))"
2067,3014,0.282941,6,4,"POLYGON ((2386419.551795855 -3282382.476386845, 2386430.399734221 -3282391.207654305, 2386339.912053242 -3282476.668241903, 2386318.745344236 -3282459.734874699, 2386350.495407738 -3282433.541072309, 2386390.182987116 -3282399.409754042, 2386409.233025219 -3282385.651393194, 2386419.551795855 -3282382.476386845))"
2068,3015,1.63939,6,4,"POLYGON ((2386433.31015671 -3282395.705579966, 2386526.179092459 -3282476.932825763, 2386527.237427905 -3282481.695335291, 2386446.010182112 -3282571.389264688, 2386352.082910918 -3282487.516180266, 2386346.26206594 -3282481.695335291, 2386348.907904565 -3282472.434900101, 2386433.31015671 -3282395.705579966))"
2069,3016,0.409996,6,1,"POLYGON ((2386313.718250852 -3282466.349471264, 2386338.853717793 -3282483.282838464, 2386256.568136543 -3282576.416358076, 2386229.315998707 -3282551.545474999, 2386229.315998707 -3282551.016307268, 2386313.718250852 -3282466.349471264))"
2070,3017,1.26677,6,8,"POLYGON ((2386341.764140278 -3282492.807857513, 2386417.964292686 -3282562.657997221, 2386335.149543714 -3282650.499839582, 2386256.568136543 -3282580.120532151, 2386341.764140278 -3282492.807857513))"
2071,3018,2.55956,6,1,"POLYGON ((2386420.768881615 -3282568.161341563, 2386575.815025058 -3282704.951198485, 2386576.608776644 -3282708.655372567, 2386498.5565372 -3282799.936805137, 2386338.483300373 -3282651.240674399, 2386420.768881615 -3282568.161341563))"
2072,3019,1.39511,6,1,"POLYGON ((2386309.90824322 -3282641.186487619, 2386402.512595102 -3282724.265820451, 2386399.073004887 -3282734.055423368, 2386339.012468096 -3282808.93265646, 2386237.412264902 -3282720.032478653, 2386309.90824322 -3282641.186487619))"
2073,3020,1.36207,6,8,"POLYGON ((2386218.362226795 -3282557.048819341, 2386309.379075505 -3282638.276065134, 2386237.412264902 -3282720.032478653, 2386141.897490531 -3282635.365642644, 2386218.362226795 -3282557.048819341))"
2074,3021,3.84337,6,8,"POLYGON ((2386139.516235769 -3282648.594835773, 2386330.545784511 -3282823.749352764, 2386207.778872315 -3282952.337109949, 2386075.222357187 -3282800.201389, 2386083.159873061 -3282773.213835023, 2386125.493291065 -3282672.671967261, 2386139.516235769 -3282648.594835773))"
2075,3022,1.68297,6,8,"POLYGON ((2386407.275104623 -3282727.96999453, 2386521.839917097 -3282832.216036364, 2386520.516997784 -3282841.211887691, 2386458.604373954 -3282918.999543272, 2386342.187474445 -3282810.520159639, 2386407.275104623 -3282727.96999453))"
2076,3023,3.02363,6,1,"POLYGON ((2386338.747884229 -3282821.103514139, 2386451.196025807 -3282924.820388246, 2386311.760330267 -3283075.633189883, 2386210.160127059 -3282957.364203338, 2386338.747884229 -3282821.103514139))"
2077,3024,3.19979,6,1,"POLYGON ((2386326.312442705 -3283084.62904121, 2386459.133541681 -3282932.228736397, 2386555.177483778 -3283045.735213421, 2386556.235819232 -3283056.053984061, 2386448.021019451 -3283182.525070347, 2386418.12304299 -3283203.162611626, 2386332.927039254 -3283098.122818202, 2386326.312442705 -3283084.62904121))"
2078,3025,2.62513,6,1,"POLYGON ((2386586.662963402 -3282716.063720714, 2386747.529951822 -3282859.468174204, 2386742.502858434 -3282872.43278347, 2386667.096457608 -3282944.928761795, 2386658.365190148 -3282941.22458772, 2386510.462810997 -3282808.93265646, 2386509.139891684 -3282796.232631061, 2386586.662963402 -3282716.063720714))"
2079,3027,0.456283,6,8,"POLYGON ((2386699.37568884 -3283000.755956791, 2386729.009081438 -3283029.33101394, 2386654.661016073 -3283108.177004974, 2386622.910952568 -3283080.131115548, 2386699.37568884 -3283000.755956791))"
2080,3028,0.288818,6,7,"POLYGON ((2386682.177737776 -3282984.351757318, 2386699.37568884 -3283000.755956791, 2386619.735946216 -3283083.306121897, 2386595.923398595 -3283072.193599675, 2386682.177737776 -3282984.351757318))"
2081,3029,1.33875,6,3,"POLYGON ((2386586.398379538 -3283085.4227928, 2386614.179685105 -3283094.418644127, 2386648.046419509 -3283130.402049426, 2386504.377382159 -3283263.223148417, 2386459.13354167 -3283221.948065858, 2386586.398379538 -3283085.4227928))"
2082,3033,1.20267,6,8,"POLYGON ((2386118.79049987 -3283681.847735703, 2386157.419743802 -3283733.071171485, 2386097.623790868 -3283793.925459869, 2385983.852729984 -3283826.733858824, 2385957.92351146 -3283789.692118064, 2385999.198594011 -3283760.058725465, 2386006.077774435 -3283758.471222285, 2386014.544458035 -3283771.700415418, 2386118.79049987 -3283681.847735703))"
2083,3035,1.23692,6,5,"POLYGON ((2386120.105702154 -3283311.26716812, 2386325.819655266 -3283117.128759, 2386356.246799454 -3283149.54028216, 2386151.855765659 -3283341.032852653, 2386120.105702154 -3283311.26716812))"
2084,3036,3.73822,6,4,"POLYGON ((2386087.363449167 -3282832.701106787, 2386234.868952524 -3282999.719670009, 2386147.556277893 -3283145.240794394, 2385991.451799005 -3282981.198799632, 2386063.220171712 -3282877.68036342, 2386072.149877075 -3282858.498033389, 2386073.142066557 -3282834.685485762, 2386075.787905183 -3282829.129224643, 2386080.418122776 -3282825.491196539, 2386087.363449167 -3282832.701106787))"
2085,3037,3.38267,6,4,"POLYGON ((2385989.136690207 -3282984.902973708, 2386144.57970944 -3283148.283508815, 2386074.46498587 -3283271.645734709, 2385901.162555933 -3283123.148041874, 2385989.136690207 -3282984.902973708))"
2086,3038,3.91262,6,8,"POLYGON ((2385899.83963662 -3283130.093368266, 2386070.826957773 -3283276.937411964, 2386021.217483554 -3283331.838563431, 2385908.107882325 -3283418.357486479, 2385805.250905771 -3283344.604734801, 2385821.787397176 -3283322.11510649, 2385831.709292028 -3283301.279127315, 2385841.631186865 -3283268.206144501, 2385859.490597587 -3283219.588859763, 2385899.83963662 -3283130.093368266))"
2087,3040,2.5481,6,4,"POLYGON ((2386088.029318582 -3283304.727536984, 2386170.844067555 -3283375.371428281, 2386177.458664119 -3283385.425615061, 2386021.883352954 -3283505.440855108, 2386010.241663001 -3283505.970022831, 2386001.245811675 -3283504.382519651, 2385927.162330162 -3283438.236554023, 2385927.162330162 -3283426.59486407, 2385936.687349211 -3283415.217757978, 2386088.029318582 -3283304.727536984))"
2088,3041,10.605,6,4,"POLYGON ((2388847.105161164 -3279518.043150201, 2388943.545979042 -3279377.945994999, 2388997.124211196 -3279297.380208872, 2389055.861828674 -3279195.780005671, 2389268.587254126 -3279363.261590634, 2389211.834015619 -3279447.796134707, 2389080.468127891 -3279704.177897468, 2388847.105161164 -3279518.043150201))"
2089,3042,1.29314,6,8,"POLYGON ((2389338.296637163 -3279301.02218014, 2389397.03425464 -3279321.659721412, 2389276.38401334 -3279508.588220268, 2389227.568290707 -3279472.075647246, 2389338.296637163 -3279301.02218014))"
2090,3043,1.2497,6,8,"POLYGON ((2389401.796764161 -3279322.453473002, 2389437.118709806 -3279351.028530151, 2389363.299812168 -3279414.528657153, 2389333.534127641 -3279456.59749129, 2389312.367418639 -3279532.929935619, 2389308.398660701 -3279541.925786946, 2389312.896586362 -3279544.307041708, 2389314.748673405 -3279550.921638273, 2389284.321529213 -3279604.367578499, 2389270.827752229 -3279616.803020034, 2389259.715230003 -3279630.825964745, 2389243.840198252 -3279658.078102585, 2389211.560967028 -3279633.736387238, 2389283.792361487 -3279514.938232969, 2389276.38401334 -3279508.588220268, 2389401.796764161 -3279322.453473002))"
2091,3044,0.782739,6,8,"POLYGON ((2389225.583911739 -3279480.277746983, 2389274.796510164 -3279516.525736146, 2389207.327625223 -3279630.825964745, 2389161.025449287 -3279597.223814208, 2389225.583911739 -3279480.277746983))"
2092,3045,0.642126,6,8,"POLYGON ((2389155.733772039 -3279607.542584848, 2389200.713028666 -3279639.821816072, 2389136.419150077 -3279747.507448107, 2389098.186781947 -3279717.874055509, 2389155.733772039 -3279607.542584848))"
2093,3046,0.220641,6,8,"POLYGON ((2389176.239021383 -3279687.446911324, 2389200.316152871 -3279704.909446251, 2389166.714002334 -3279767.615821663, 2389139.99103222 -3279749.35953515, 2389176.239021383 -3279687.446911324))"
2094,3047,0.0404277,6,8,"POLYGON ((2389206.136997845 -3279640.086399931, 2389224.393284358 -3279654.638512369, 2389215.397433031 -3279667.867705498, 2389195.289059483 -3279654.638512369, 2389206.136997845 -3279640.086399931))"
2095,3048,0.354528,6,8,"POLYGON ((2389222.805781186 -3279664.692699149, 2389242.384987008 -3279677.128140684, 2389231.801632505 -3279718.138639376, 2389216.720352344 -3279753.328293081, 2389206.666165572 -3279765.763734624, 2389197.934898108 -3279771.055411872, 2389189.203630641 -3279784.020021137, 2389170.682760272 -3279766.028318483, 2389222.805781186 -3279664.692699149))"
2096,3049,1.62603,6,8,"POLYGON ((2389098.186781947 -3279730.574080911, 2389148.72229968 -3279767.086653937, 2389088.661762897 -3279894.616075661, 2389042.624170817 -3279984.57458891, 2388984.68030493 -3279940.12450001, 2389098.186781947 -3279730.574080911))"
2097,3050,1.24519,6,8,"POLYGON ((2389051.090854421 -3279991.453769334, 2389153.484809209 -3279778.992927749, 2389177.826524556 -3279800.688804474, 2389175.974437524 -3279816.828420084, 2389156.395231694 -3279907.051517196, 2389096.334694911 -3280030.876764845, 2389051.090854421 -3279991.453769334))"
2098,3052,1.63453,6,4,"POLYGON ((2388890.951471638 -3279878.476460047, 2388961.396925032 -3279924.778635982, 2388862.508706424 -3280114.948287155, 2388805.292446159 -3280073.276328813, 2388890.951471638 -3279878.476460047))"
2099,3053,2.98822,6,4,"POLYGON ((2388910.795261327 -3279582.142534047, 2389002.407423716 -3279651.265068121, 2388885.990524221 -3279866.900916062, 2388780.487709049 -3279789.510136284, 2388910.795261327 -3279582.142534047))"
